station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYYQ,2021-12-07 20:00,-11.20,-18.40,69.50,270.00,8.00,0.00,29.86,1011.90,12.00,M,FEW,FEW,M,M,3000.00,25000.00,M,M,IC,M,M,M,M,M,M,-29.10,CYYQ 072000Z 27008KT 12SM IC FEW030 FEW250 M24/M28 A2986 RMK SC1CC2 SC TR SLP119,M
CYYQ,2021-12-07 21:00,-11.20,-18.40,69.50,270.00,7.00,0.00,29.86,1012.00,15.00,M,FEW,M,M,M,25000.00,M,M,M,IC,M,M,M,M,M,M,-27.88,CYYQ 072100Z 27007KT 15SM IC FEW250 M24/M28 A2986 RMK CI1 CI TR SLP120,M
CYYQ,2021-12-07 22:00,-13.00,-18.40,76.02,280.00,9.00,0.00,29.88,1012.40,15.00,M,FEW,M,M,M,25000.00,M,M,M,IC,M,M,M,M,M,M,-32.44,CYYQ 072200Z 28009KT 15SM IC FEW250 M25/M28 A2988 RMK CI1 SLP124,M
CYYQ,2021-12-07 23:00,-14.80,-20.20,75.83,260.00,7.00,0.00,29.88,1012.40,15.00,M,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-32.27,CYYQ 072300Z 26007KT 15SM IC SKC M26/M29 A2988 RMK SLP124,M
CYYQ,2021-12-08 00:00,-16.60,-22.00,75.63,260.00,8.00,0.00,29.88,1012.40,15.00,M,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-35.75,CYYQ 080000Z 26008KT 15SM IC SKC M27/M30 A2988 RMK SLP124,M
CYYQ,2021-12-08 00:32,-16.60,-22.00,75.63,270.00,9.00,0.00,29.88,1012.50,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.92,CYYQ 080032Z 27009KT 15SM SKC M27/M30 A2988 RMK SLP125,M
CYYQ,2021-12-08 01:00,-16.60,-23.80,68.79,260.00,8.00,0.00,29.88,1012.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.75,CYYQ 080100Z 26008KT 15SM SKC M27/M31 A2988 RMK SLP124,M
CYYQ,2021-12-08 02:00,-16.60,-23.80,68.79,270.00,7.00,0.00,29.88,1012.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.46,CYYQ 080200Z 27007KT 15SM SKC M27/M31 A2988 RMK SLP124,M
CYYQ,2021-12-08 03:00,-18.40,-23.80,75.44,260.00,8.00,0.00,29.87,1012.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.97,CYYQ 080300Z 26008KT 15SM SKC M28/M31 A2987 RMK SLP123,M
CYYQ,2021-12-08 04:00,-18.40,-23.80,75.44,250.00,6.00,0.00,29.87,1012.20,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.17,CYYQ 080400Z 25006KT 15SM SKC M28/M31 A2987 RMK SLP122,M
CYYQ,2021-12-08 05:00,-18.40,-23.80,75.44,270.00,9.00,0.00,29.88,1012.60,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.16,CYYQ 080500Z 27009KT 15SM SKC M28/M31 A2988 RMK SLP126,M
CYYQ,2021-12-08 06:00,-16.60,-22.00,75.63,260.00,6.00,0.00,29.88,1012.60,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.00,CYYQ 080600Z 26006KT 15SM SKC M27/M30 A2988 RMK SLP126,M
CYYQ,2021-12-08 07:00,-14.80,-22.00,69.03,270.00,8.00,0.00,29.88,1012.40,15.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-33.54,CYYQ 080700Z 27008KT 15SM BKN075 M26/M30 A2988 RMK AC6 SLP124,M
CYYQ,2021-12-08 08:00,-14.80,-22.00,69.03,270.00,9.00,0.00,29.88,1012.40,15.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-34.68,CYYQ 080800Z 27009KT 15SM BKN075 M26/M30 A2988 RMK AC7 SLP124,M
CYYQ,2021-12-08 09:00,-16.60,-23.80,68.79,270.00,7.00,0.00,29.87,1012.20,15.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-34.46,CYYQ 080900Z 27007KT 15SM SCT075 M27/M31 A2987 RMK AC4 SLP122,M
CYYQ,2021-12-08 10:00,-16.60,-23.80,68.79,270.00,9.00,0.00,29.87,1012.30,15.00,M,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-36.92,CYYQ 081000Z 27009KT 15SM FEW075 M27/M31 A2987 RMK AC2 SLP123,M
CYYQ,2021-12-08 11:00,-18.40,-23.80,75.44,270.00,9.00,0.00,29.88,1012.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.16,CYYQ 081100Z 27009KT 15SM SKC M28/M31 A2988 RMK SLP124,M
CYYQ,2021-12-08 12:00,-18.40,-23.80,75.44,270.00,8.00,0.00,29.87,1012.20,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.97,CYYQ 081200Z 27008KT 15SM SKC M28/M31 A2987 RMK SLP122,M
CYYQ,2021-12-08 13:00,-18.40,-25.60,68.55,240.00,6.00,0.00,29.86,1011.90,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.17,CYYQ 081300Z 24006KT 15SM SKC M28/M32 A2986 RMK SLP119,M
CYYQ,2021-12-08 14:00,-20.20,-25.60,75.24,250.00,7.00,0.00,29.86,1011.90,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.85,CYYQ 081400Z 25007KT 15SM SKC M29/M32 A2986 RMK SLP119,M
CYYQ,2021-12-08 15:00,-22.00,-27.40,75.04,240.00,6.00,0.00,29.87,1012.20,15.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-39.51,CYYQ 081500Z 24006KT 15SM FEW120 M30/M33 A2987 RMK AC1 AC TR SLP122,M
CYYQ,2021-12-08 16:00,-20.20,-25.60,75.24,230.00,6.00,0.00,29.87,1012.10,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-37.34,CYYQ 081600Z 23006KT 15SM FEW250 M29/M32 A2987 RMK CI1 SLP121,M
CYYQ,2021-12-08 17:00,-16.60,-23.80,68.79,260.00,7.00,0.00,29.86,1011.90,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-34.46,CYYQ 081700Z 26007KT 15SM FEW250 M27/M31 A2986 RMK CI2 SLP119,M
CYYQ,2021-12-08 18:00,-14.80,-22.00,69.03,230.00,4.00,0.00,29.85,1011.60,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-27.23,CYYQ 081800Z 23004KT 15SM SCT250 M26/M30 A2985 RMK CI4 SLP116,M
CYYQ,2021-12-08 19:00,-13.00,-20.20,69.27,210.00,5.00,0.00,29.84,1011.30,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-27.05,CYYQ 081900Z 21005KT 15SM BKN250 M25/M29 A2984 RMK CI6 SLP113,M
CYYQ,2021-12-08 20:00,-13.00,-20.20,69.27,220.00,6.00,0.00,29.84,1011.20,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-28.67,CYYQ 082000Z 22006KT 15SM SCT250 M25/M29 A2984 RMK CI4 SLP112,M
CYYQ,2021-12-08 21:00,-13.00,-20.20,69.27,200.00,4.00,0.00,29.83,1010.80,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-25.13,CYYQ 082100Z 20004KT 15SM BKN250 M25/M29 A2983 RMK CI5 SLP108,M
CYYQ,2021-12-08 22:00,-14.80,-22.00,69.03,180.00,8.00,0.00,29.82,1010.50,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-33.54,CYYQ 082200Z 18008KT 15SM BKN250 M26/M30 A2982 RMK CI5 SLP105,M
CYYQ,2021-12-08 23:00,-16.60,-22.00,75.63,180.00,7.00,0.00,29.82,1010.50,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-34.46,CYYQ 082300Z 18007KT 15SM BKN250 M27/M30 A2982 RMK CI6 SLP105,M
CYYQ,2021-12-09 00:00,-18.40,-23.80,75.44,190.00,7.00,0.00,29.81,1010.20,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-36.65,CYYQ 090000Z 19007KT 15SM BKN250 M28/M31 A2981 RMK CI6 SLP102,M
CYYQ,2021-12-09 01:00,-16.60,-22.00,75.63,150.00,7.00,0.00,29.79,1009.50,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-34.46,CYYQ 090100Z 15007KT 15SM BKN250 M27/M30 A2979 RMK CI6 SLP095,M
CYYQ,2021-12-09 02:00,-14.80,-20.20,75.83,170.00,8.00,0.00,29.79,1009.50,15.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-33.54,CYYQ 090200Z 17008KT 15SM BKN150 M26/M29 A2979 RMK AC7 SLP095,M
CYYQ,2021-12-09 03:00,-13.00,-20.20,69.27,160.00,8.00,0.00,29.78,1009.10,15.00,M,BKN,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,-31.32,CYYQ 090300Z 16008KT 15SM BKN160 M25/M29 A2978 RMK AC7 SLP091,M
CYYQ,2021-12-09 04:00,-11.20,-16.60,76.21,160.00,10.00,0.00,29.76,1008.60,15.00,M,OVC,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-31.21,CYYQ 090400Z 16010KT 15SM OVC150 M24/M27 A2976 RMK AC8 SLP086,M
CYYQ,2021-12-09 05:00,-9.40,-16.60,69.73,150.00,11.00,0.00,29.74,1007.70,15.00,M,OVC,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-29.85,CYYQ 090500Z 15011KT 15SM OVC150 M23/M27 A2974 RMK AC8 SLP077,M
CYYQ,2021-12-09 06:00,-9.40,-14.80,76.40,150.00,13.00,0.00,29.73,1007.30,15.00,M,SCT,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-31.47,CYYQ 090600Z 15013KT 15SM SCT140 M23/M26 A2973 RMK AC4 SLP073,M
CYYQ,2021-12-09 07:00,-9.40,-14.80,76.40,140.00,11.00,0.00,29.70,1006.20,15.00,M,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-29.85,CYYQ 090700Z 14011KT 15SM FEW130 M23/M26 A2970 RMK AC2 SLP062,M
CYYQ,2021-12-09 08:00,-7.60,-14.80,69.96,150.00,12.00,0.00,29.68,1005.50,15.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-28.40,CYYQ 090800Z 15012KT 15SM OVC120 M22/M26 A2968 RMK AC8 SLP055,M
CYYQ,2021-12-09 09:00,-5.80,-13.00,70.19,140.00,15.00,0.00,29.65,1004.60,15.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-28.22,CYYQ 090900Z 14015KT 15SM OVC120 M21/M25 A2965 RMK AC8 SLP046,M
CYYQ,2021-12-09 10:00,-2.20,-11.20,64.62,140.00,14.00,0.00,29.62,1003.60,15.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-22.92,CYYQ 091000Z 14014KT 15SM OVC110 M19/M24 A2962 RMK AC8 SLP036,M
CYYQ,2021-12-09 11:00,1.40,-7.60,65.13,140.00,18.00,0.00,29.58,1002.40,15.00,23.00,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,-20.53,CYYQ 091100Z 14018G23KT 15SM OVC090 M17/M22 A2958 RMK AC8 SLP024,M
CYYQ,2021-12-09 12:00,3.20,-4.00,71.29,130.00,17.00,0.00,29.55,1001.20,15.00,M,BKN,BKN,M,M,8500.00,12000.00,M,M,M,M,M,M,M,M,M,-17.65,CYYQ 091200Z 13017KT 15SM BKN085 BKN120 M16/M20 A2955 RMK AC5AC2 SLP012,M
CYYQ,2021-12-09 13:00,5.00,-2.20,71.50,140.00,15.00,0.00,29.52,1000.10,15.00,M,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,-14.22,CYYQ 091300Z 14015KT 15SM BKN090 BKN110 M15/M19 A2952 RMK AC6AC1 SLP001,M
CYYQ,2021-12-09 14:00,5.00,-2.20,71.50,130.00,16.00,0.00,29.49,999.30,15.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,-14.77,CYYQ 091400Z 13016KT 15SM OVC080 M15/M19 A2949 RMK AC8 SLP993,M
CYYQ,2021-12-09 15:00,5.00,-0.40,77.84,130.00,14.00,0.00,29.47,998.50,15.00,21.00,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,-13.64,CYYQ 091500Z 13014G21KT 15SM OVC070 M15/M18 A2947 RMK AC8 SLP985,M
CYYQ,2021-12-09 16:00,6.80,-0.40,71.71,130.00,16.00,0.00,29.44,997.40,8.00,24.00,BKN,OVC,M,M,5000.00,9000.00,M,M,M,M,M,M,M,M,M,-12.43,CYYQ 091600Z CCA 13016G24KT 8SM BKN050 OVC090 M14/M18 A2944 RMK SC5AC3 SLP974,M
CYYQ,2021-12-09 16:21,6.80,1.40,78.01,130.00,17.00,0.00,29.42,996.80,3.00,22.00,SCT,BKN,OVC,M,5000.00,7500.00,11000.00,M,-SN,M,M,M,M,M,M,-12.94,CYYQ 091621Z 13017G22KT 3SM -SN SCT050 BKN075 OVC110 M14/M17 A2942 RMK SC3AC3AC2 SLP968,M
CYYQ,2021-12-09 17:00,6.80,1.40,78.01,140.00,13.00,0.00,29.41,996.40,3.00,19.00,SCT,SCT,OVC,M,3500.00,6500.00,10000.00,M,-SN DRSN,M,M,M,M,M,M,-10.72,CYYQ 091700Z 14013G19KT 3SM R33/5500VP6000FT/U -SN DRSN SCT035 SCT065 OVC100 M14/M17 A2941 RMK SC3SC1AC4 SLP964,M
CYYQ,2021-12-09 18:00,6.80,1.40,78.01,140.00,16.00,0.00,29.37,995.20,5.00,M,FEW,BKN,OVC,M,4400.00,6800.00,10000.00,M,-SN DRSN,M,M,M,M,M,M,-12.43,CYYQ 091800Z 14016KT 5SM -SN DRSN FEW044 BKN068 OVC100 M14/M17 A2937 RMK SC2AC4AC2 SLP952,M
CYYQ,2021-12-09 18:31,6.80,1.40,78.01,140.00,13.00,0.00,29.36,994.70,1.00,M,BKN,OVC,M,M,2800.00,11000.00,M,M,-SN DRSN,M,M,M,M,M,M,-10.72,CYYQ 091831Z 14013KT 1SM R33/4000VP6000FT/D -SN DRSN BKN028 OVC110 M14/M17 A2936 RMK SC6AC2 SLP947,M
CYYQ,2021-12-09 19:00,6.80,1.40,78.01,140.00,14.00,0.00,29.34,994.20,1.50,M,FEW,SCT,OVC,M,3800.00,10000.00,12000.00,M,-SN DRSN,M,M,M,M,M,M,-11.32,CYYQ 091900Z 14014KT 1 1/2SM -SN DRSN FEW038 SCT100 OVC120 M14/M17 A2934 RMK SC2AC2AC4 SLP942,M
CYYQ,2021-12-09 19:46,6.80,1.40,78.01,160.00,10.00,0.00,29.33,993.80,3.00,16.00,SCT,OVC,M,M,3900.00,10000.00,M,M,-SN DRSN,M,M,M,M,M,M,-8.63,CYYQ 091946Z 16010G16KT 3SM -SN DRSN SCT039 OVC100 M14/M17 A2933 RMK SC4AC4 SLP938,M
CYYQ,2021-12-09 20:00,6.80,1.40,78.01,160.00,10.00,0.00,29.33,993.60,3.00,M,FEW,BKN,OVC,M,3800.00,10000.00,12000.00,M,-SN DRSN,M,M,M,M,M,M,-8.63,CYYQ 092000Z 16010KT 3SM -SN DRSN FEW038 BKN100 OVC120 M14/M17 A2933 RMK SC2AC5AC1 SLP936,M
CYYQ,2021-12-09 21:00,5.00,-0.40,77.84,160.00,10.00,0.00,29.31,993.00,4.00,M,SCT,BKN,OVC,M,5000.00,7000.00,9000.00,M,-SN DRSN,M,M,M,M,M,M,-10.89,CYYQ 092100Z 16010KT 4SM -SN DRSN SCT050 BKN070 OVC090 M15/M18 A2931 RMK SC3AC3AC2 SLP930,M
CYYQ,2021-12-09 22:00,5.00,1.40,84.68,150.00,7.00,0.00,29.30,992.80,4.00,M,FEW,SCT,OVC,M,7500.00,11000.00,13000.00,M,-SN DRSN,M,M,M,M,M,M,-8.13,CYYQ 092200Z 15007KT 4SM -SN DRSN FEW075 SCT110 OVC130 M15/M17 A2930 RMK AC2AC2AC4 SLP928,M
CYYQ,2021-12-09 23:00,6.80,1.40,78.01,140.00,7.00,0.00,29.28,992.10,8.00,M,BKN,OVC,M,M,7000.00,8600.00,M,M,-SN,M,M,M,M,M,M,-5.94,CYYQ 092300Z 14007KT 8SM -SN BKN070 OVC086 M14/M17 A2928 RMK AC6AC2 SLP921,M
CYYQ,2021-12-10 00:00,5.00,1.40,84.68,130.00,5.00,0.00,29.28,992.10,6.00,M,OVC,M,M,M,15000.00,M,M,M,-SN,M,M,M,M,M,M,-5.67,CYYQ 100000Z 13005KT 6SM -SN OVC150 M15/M17 A2928 RMK AC8 SLP921,M
CYYQ,2021-12-10 01:00,5.00,1.40,84.68,100.00,3.00,0.00,29.26,991.50,10.00,M,OVC,M,M,M,9000.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-2.18,CYYQ 100100Z 10003KT 10SM -SN DRSN OVC090 M15/M17 A2926 RMK AC8 SLP915,M
CYYQ,2021-12-10 02:00,5.00,3.20,92.06,100.00,2.00,0.00,29.25,990.90,12.00,M,BKN,OVC,M,M,7500.00,9100.00,M,M,-SN DRSN,M,M,M,M,M,M,5.00,CYYQ 100200Z 10002KT 12SM -SN DRSN BKN075 OVC091 M15/M16 A2925 RMK AC7AC1 SLP909,M
CYYQ,2021-12-10 03:00,5.00,3.20,92.06,110.00,2.00,0.00,29.24,990.60,15.00,M,BKN,OVC,M,M,10000.00,12000.00,M,M,-SN,M,M,M,M,M,M,5.00,CYYQ 100300Z 11002KT 15SM -SN BKN100 OVC120 M15/M16 A2924 RMK AC6AC2 SLP906,M
CYYQ,2021-12-10 04:00,6.80,3.20,84.80,220.00,3.00,0.00,29.24,990.60,10.00,M,SCT,BKN,OVC,M,7000.00,10000.00,12000.00,M,-SN,M,M,M,M,M,M,-0.12,CYYQ 100400Z 22003KT 10SM -SN SCT070 BKN100 OVC120 M14/M16 A2924 RMK AC4AC2AC2 SLP906,M
CYYQ,2021-12-10 05:00,5.00,-0.40,77.84,280.00,6.00,0.00,29.23,990.40,10.00,M,OVC,M,M,M,13000.00,M,M,M,-SN,M,M,M,M,M,M,-6.99,CYYQ 100500Z 28006KT 10SM -SN OVC130 M15/M18 A2923 RMK AC8 SLP904,M
CYYQ,2021-12-10 06:00,3.20,-0.40,84.56,280.00,5.00,0.00,29.22,990.20,10.00,M,OVC,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-7.81,CYYQ 100600Z 28005KT 10SM -SN OVC140 M16/M18 A2922 RMK AC8 SLP902,M
CYYQ,2021-12-10 07:00,3.20,-2.20,77.67,260.00,8.00,0.00,29.22,990.20,8.00,M,BKN,OVC,M,M,13000.00,15000.00,M,M,-SN,M,M,M,M,M,M,-11.36,CYYQ 100700Z 26008KT 8SM -SN BKN130 OVC150 M16/M19 A2922 RMK AC6AC2 SLP902,M
CYYQ,2021-12-10 08:00,1.40,-2.20,84.43,260.00,9.00,0.00,29.22,990.10,7.00,M,OVC,M,M,M,15000.00,M,M,M,-SN,M,M,M,M,M,M,-14.54,CYYQ 100800Z 26009KT 7SM -SN OVC150 M17/M19 A2922 RMK AC8 SLP901,M
CYYQ,2021-12-10 09:00,1.40,-4.00,77.49,250.00,9.00,0.00,29.22,990.10,6.00,M,OVC,M,M,M,15000.00,M,M,M,-SN,M,M,M,M,M,M,-14.54,CYYQ 100900Z 25009KT 6SM -SN OVC150 M17/M20 A2922 RMK AC8 SLP901,M
CYYQ,2021-12-10 10:00,-0.40,-4.00,84.30,250.00,7.00,0.00,29.22,990.10,10.00,M,OVC,M,M,M,9500.00,M,M,M,-SN,M,M,M,M,M,M,-14.71,CYYQ 101000Z 25007KT 10SM -SN OVC095 M18/M20 A2922 RMK AC8 SLP901,M
CYYQ,2021-12-10 11:00,-0.40,-5.80,77.32,250.00,9.00,0.00,29.22,990.00,8.00,M,FEW,BKN,OVC,M,6000.00,7800.00,10000.00,M,-SN,M,M,M,M,M,M,-16.77,CYYQ 101100Z 25009KT 8SM -SN FEW060 BKN078 OVC100 M18/M21 A2922 RMK SC2AC5AC1 SLP900,M
CYYQ,2021-12-10 12:00,-0.40,-5.80,77.32,250.00,7.00,0.00,29.21,989.80,12.00,M,SCT,OVC,M,M,10000.00,13000.00,M,M,-SN,M,M,M,M,M,M,-14.71,CYYQ 101200Z 25007KT 12SM -SN SCT100 OVC130 M18/M21 A2921 RMK AC4AC4 SLP898,M
CYYQ,2021-12-10 13:00,-2.20,-5.80,84.17,250.00,6.00,0.00,29.21,989.80,15.00,M,OVC,M,M,M,13000.00,M,M,M,-SN,M,M,M,M,M,M,-15.66,CYYQ 101300Z 25006KT 15SM -SN OVC130 M19/M21 A2921 RMK AC8 SLP898,M
CYYQ,2021-12-10 14:00,-2.20,-5.80,84.17,240.00,6.00,0.00,29.21,989.60,15.00,M,OVC,M,M,M,12000.00,M,M,M,-SN,M,M,M,M,M,M,-15.66,CYYQ 101400Z 24006KT 15SM -SN OVC120 M19/M21 A2921 RMK AC8 SLP896,M
CYYQ,2021-12-10 15:00,-0.40,-5.80,77.32,240.00,7.00,0.00,29.21,989.80,6.00,M,OVC,M,M,M,12000.00,M,M,M,-SN,M,M,M,M,M,M,-14.71,CYYQ 101500Z 24007KT 6SM -SN OVC120 M18/M21 A2921 RMK AC8 SLP898,M
CYYQ,2021-12-10 16:00,-0.40,-5.80,77.32,240.00,7.00,0.00,29.21,989.80,5.00,M,OVC,M,M,M,11000.00,M,M,M,-SN,M,M,M,M,M,M,-14.71,CYYQ 101600Z 24007KT 5SM -SN OVC110 M18/M21 A2921 RMK AC8 SLP898,M
CYYQ,2021-12-10 17:00,1.40,-4.00,77.49,250.00,11.00,0.00,29.21,989.80,6.00,M,FEW,OVC,M,M,5000.00,11000.00,M,M,-SN,M,M,M,M,M,M,-16.20,CYYQ 101700Z 25011KT 6SM -SN FEW050 OVC110 M17/M20 A2921 RMK SC1AC7 SLP898,M
CYYQ,2021-12-10 18:00,1.40,-2.20,84.43,270.00,11.00,0.00,29.21,989.70,6.00,M,BKN,OVC,M,M,7000.00,11000.00,M,M,-SN,M,M,M,M,M,M,-16.20,CYYQ 101800Z 27011KT 6SM -SN BKN070 OVC110 M17/M19 A2921 RMK AC6AC2 SLP897,M
CYYQ,2021-12-10 19:00,3.20,-2.20,77.67,260.00,13.00,0.00,29.22,989.90,8.00,M,FEW,BKN,OVC,M,4400.00,8000.00,12000.00,M,-SN,M,M,M,M,M,M,-15.33,CYYQ 101900Z 26013KT 8SM -SN FEW044 BKN080 OVC120 M16/M19 A2922 RMK SC2AC5AC1 SLP899,M
CYYQ,2021-12-10 19:47,3.20,-2.20,77.67,260.00,12.00,0.00,29.22,989.90,10.00,18.00,SCT,SCT,BKN,M,4400.00,9500.00,12000.00,M,IC,M,M,M,M,M,M,-14.65,CYYQ 101947Z 26012G18KT 10SM IC SCT044 SCT095 BKN120 M16/M19 A2922 RMK SC3AC1AC3 SLP899,M
CYYQ,2021-12-10 20:00,3.20,-2.20,77.67,260.00,12.00,0.00,29.22,990.00,12.00,18.00,FEW,BKN,M,M,4400.00,13000.00,M,M,IC DRSN,M,M,M,M,M,M,-14.65,CYYQ 102000Z 26012G18KT 12SM IC DRSN FEW044 BKN130 M16/M19 A2922 RMK SC2AC4 SLP900,M
CYYQ,2021-12-10 21:00,3.20,-2.20,77.67,260.00,12.00,0.00,29.23,990.50,12.00,M,SCT,BKN,M,M,5500.00,11000.00,M,M,IC,M,M,M,M,M,M,-14.65,CYYQ 102100Z 26012KT 12SM IC SCT055 BKN110 M16/M19 A2923 RMK SC3AC2 SLP905,M
CYYQ,2021-12-10 22:00,3.20,-2.20,77.67,250.00,12.00,0.00,29.25,990.90,8.00,M,FEW,SCT,BKN,M,5000.00,9500.00,13000.00,M,IC,M,M,M,M,M,M,-14.65,CYYQ 102200Z 25012KT 8SM IC FEW050 SCT095 BKN130 M16/M19 A2925 RMK SC2AC2AC2 SLP909,M
CYYQ,2021-12-10 23:00,3.20,-2.20,77.67,240.00,9.00,0.00,29.26,991.30,10.00,M,BKN,OVC,M,M,8500.00,11000.00,M,M,IC,M,M,M,M,M,M,-12.30,CYYQ 102300Z 24009KT 10SM IC BKN085 OVC110 M16/M19 A2926 RMK AC5AC2 SLP913,M
CYYQ,2021-12-11 00:00,1.40,-2.20,84.43,230.00,9.00,0.00,29.25,991.20,10.00,M,SCT,OVC,M,M,10000.00,13000.00,M,M,IC,M,M,M,M,M,M,-14.54,CYYQ 110000Z 23009KT 10SM IC SCT100 OVC130 M17/M19 A2925 RMK AC3AC5 SLP912,M
CYYQ,2021-12-11 01:00,1.40,-4.00,77.49,240.00,11.00,0.00,29.25,991.00,12.00,M,FEW,BKN,M,M,2300.00,9800.00,M,M,IC,M,M,M,M,M,M,-16.20,CYYQ 110100Z 24011KT 12SM IC FEW023 BKN098 M17/M20 A2925 RMK SC2AC3 SLP910,M
CYYQ,2021-12-11 02:00,1.40,-2.20,84.43,240.00,9.00,0.00,29.24,990.70,15.00,M,FEW,M,M,M,12000.00,M,M,M,IC,M,M,M,M,M,M,-14.54,CYYQ 110200Z 24009KT 15SM IC FEW120 M17/M19 A2924 RMK AC2 SLP907,M
CYYQ,2021-12-11 03:00,1.40,-4.00,77.49,240.00,12.00,0.00,29.24,990.60,15.00,M,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-16.94,CYYQ 110300Z 24012KT 15SM IC SKC M17/M20 A2924 RMK SLP906,M
CYYQ,2021-12-11 04:00,-0.40,-5.80,77.32,230.00,11.00,0.00,29.23,990.30,15.00,M,BKN,BKN,M,M,7000.00,8500.00,M,M,IC,M,M,M,M,M,M,-18.48,CYYQ 110400Z 23011KT 15SM IC BKN070 BKN085 M18/M21 A2923 RMK AC5AC1 SLP903,M
CYYQ,2021-12-11 05:00,-2.20,-7.60,77.14,230.00,10.00,0.00,29.23,990.40,15.00,15.00,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-19.92,CYYQ 110500Z 23010G15KT 15SM IC SKC M19/M22 A2923 RMK SLP904,M
CYYQ,2021-12-11 06:00,-2.20,-9.40,70.63,230.00,11.00,0.00,29.23,990.40,15.00,M,FEW,M,M,M,9500.00,M,M,M,IC,M,M,M,M,M,M,-20.75,CYYQ 110600Z 23011KT 15SM IC FEW095 M19/M23 A2923 RMK AC2 SLP904,M
CYYQ,2021-12-11 07:00,-4.00,-9.40,76.96,230.00,11.00,0.00,29.23,990.30,15.00,M,FEW,M,M,M,8000.00,M,M,M,IC,M,M,M,M,M,M,-23.03,CYYQ 110700Z 23011KT 15SM IC FEW080 M20/M23 A2923 RMK AC2 SLP903,M
